customer_id,customer_country,account_created_at,customer_segment,historical_orders,historical_chargebacks,email_age_days,usual_device_id,lifetime_value
C000400,CA,2025-07-26,New,2,0,311,DEV000400,76.01
C000401,IT,2025-05-28,New,2,0,853,DEV000401,87.23
C000402,IE,2023-05-07,Occasional,3,0,1040,DEV000402,267.39
C000403,IT,2025-07-10,New,0,0,886,DEV000403,0.0
C000404,DE,2023-05-03,Occasional,6,0,1299,DEV000404,784.57
C000405,FR,2020-05-09,Returning,9,0,2117,DEV000405,483.32
C000406,IT,2025-01-28,Occasional,3,0,1019,DEV000406,260.5
C000407,US,2022-03-11,Occasional,2,0,1931,DEV000407,65.37
C000408,US,2025-07-28,New,0,0,616,DEV000408,0.0
C000409,CA,2024-01-12,Occasional,2,0,968,DEV000409,234.11
C000410,IE,2025-05-20,New,0,0,900,DEV000410,0.0
C000411,DE,2022-01-06,Returning,17,0,1723,DEV000411,1340.67
C000412,NL,2025-03-07,Occasional,3,0,437,DEV000412,158.08
C000413,NL,2022-09-16,Occasional,5,0,1613,DEV000413,182.57
C000414,US,2023-04-26,Occasional,4,0,1638,DEV000414,549.05
C000415,NL,2025-04-17,New,0,0,719,DEV000415,0.0
C000416,US,2024-04-06,Returning,21,0,788,DEV000416,1997.86
C000417,FR,2023-08-30,Occasional,5,0,1068,DEV000417,220.74
C000418,IE,2022-06-03,Occasional,2,0,1716,DEV000418,174.95
C000419,AU,2023-03-28,Returning,8,0,1343,DEV000419,1145.61
C000420,NL,2021-01-26,Loyal,94,0,2165,DEV000420,5693.9
C000421,CA,2019-02-20,Returning,12,0,2824,DEV000421,1405.08
C000422,GB,2024-03-24,Occasional,6,1,904,DEV000422,706.23
C000423,CA,2021-10-28,Returning,11,0,1763,DEV000423,758.1
C000424,NL,2024-03-20,Returning,16,0,1320,DEV000424,995.97
C000425,FR,2018-04-06,Loyal,64,0,3176,DEV000425,4542.23
C000426,ES,2025-08-03,New,2,0,677,DEV000426,145.51
C000427,IT,2021-07-06,Returning,21,0,1709,DEV000427,1716.63
C000428,CA,2022-10-16,Occasional,1,0,1635,DEV000428,61.73
C000429,ES,2025-03-27,New,1,0,827,DEV000429,67.96
C000430,CA,2022-04-24,Occasional,5,0,1579,DEV000430,190.39
C000431,GB,2025-08-27,Occasional,4,0,137,DEV000431,407.77
C000432,FR,2023-05-15,Occasional,6,0,1103,DEV000432,695.56
C000433,NL,2025-01-27,New,0,0,1031,DEV000433,0.0
C000434,IE,2025-07-13,Occasional,5,1,576,DEV000434,543.95
C000435,CA,2024-06-24,Occasional,1,0,1086,DEV000435,74.96
C000436,GB,2022-02-05,Occasional,5,1,1557,DEV000436,216.45
C000437,FR,2022-05-01,Occasional,6,0,2026,DEV000437,394.21
C000438,US,2023-06-12,Occasional,4,0,1230,DEV000438,522.85
C000439,IE,2025-10-14,New,2,0,320,DEV000439,229.26
C000440,NL,2023-10-02,Occasional,3,0,1349,DEV000440,331.96
C000441,NL,2025-11-16,New,0,0,498,DEV000441,0.0
C000442,IT,2023-01-09,Occasional,1,0,1447,DEV000442,124.99
C000443,IT,2025-11-02,New,1,0,432,DEV000443,61.95
C000444,NL,2021-02-20,Returning,24,0,1877,DEV000444,3034.83
C000445,ES,2025-11-27,New,2,0,41,DEV000445,182.42
C000446,IT,2023-10-17,Occasional,3,0,1403,DEV000446,284.18
C000447,US,2025-08-21,New,0,0,247,DEV000447,0.0
C000448,DE,2025-01-22,New,1,0,951,DEV000448,81.86
C000449,ES,2019-03-27,Returning,12,0,3197,DEV000449,360.16
C000450,NL,2024-07-31,Occasional,1,0,1228,DEV000450,77.3
C000451,AU,2017-01-23,Loyal,23,0,3648,DEV000451,3373.87
C000452,IT,2022-10-22,Occasional,1,0,1668,DEV000452,53.67
C000453,IE,2025-10-27,New,2,0,415,DEV000453,110.7
C000454,GB,2025-12-25,New,2,0,419,DEV000454,129.14
C000455,AU,2025-08-28,Occasional,4,0,447,DEV000455,185.62
C000456,ES,2025-09-26,Occasional,4,0,301,DEV000456,96.62
C000457,GB,2025-03-28,New,1,0,795,DEV000457,161.69
C000458,ES,2022-10-21,Returning,6,0,1718,DEV000458,227.43
C000459,NL,2022-02-04,Occasional,4,0,1565,DEV000459,541.91
C000460,IT,2025-09-15,New,1,0,535,DEV000460,124.72
C000461,ES,2025-07-06,New,0,0,900,DEV000461,0.0
C000462,CA,2020-03-19,Returning,5,0,2602,DEV000462,516.1
C000463,ES,2023-11-27,Returning,13,0,812,DEV000463,1978.71
C000464,NL,2022-05-28,Occasional,1,0,1449,DEV000464,49.84
C000465,ES,2023-09-07,Occasional,3,0,1302,DEV000465,284.08
C000466,FR,2023-01-14,Returning,15,0,1347,DEV000466,503.83
C000467,FR,2025-03-27,New,1,0,815,DEV000467,40.8
C000468,US,2018-01-09,Loyal,50,0,3096,DEV000468,4585.53
C000469,NL,2025-12-29,New,1,0,678,DEV000469,92.07
C000470,IT,2025-03-15,New,1,0,413,DEV000470,88.75
C000471,NL,2019-04-02,Loyal,95,0,2974,DEV000471,3269.26
C000472,IE,2023-05-26,Occasional,2,0,1400,DEV000472,98.46
C000473,GB,2022-11-20,Occasional,5,0,1475,DEV000473,344.29
C000474,ES,2022-02-18,Occasional,3,0,1445,DEV000474,58.8
C000475,CA,2023-07-19,Returning,11,0,1418,DEV000475,342.52
C000476,ES,2025-10-02,New,0,0,211,DEV000476,0.0
C000477,AU,2019-06-29,Returning,10,0,2739,DEV000477,966.83
C000478,US,2025-10-29,New,2,0,513,DEV000478,56.38
C000479,IT,2024-04-12,Returning,21,2,639,DEV000479,529.64
C000480,IT,2023-08-08,Occasional,2,0,1063,DEV000480,78.05
C000481,GB,2025-03-25,New,2,0,534,DEV000481,250.18
C000482,US,2022-09-23,Returning,7,0,1423,DEV000482,669.76
C000483,AU,2022-10-05,Loyal,27,0,1857,DEV000483,2482.8
C000484,AU,2025-03-14,New,0,0,336,DEV000484,0.0
C000485,DE,2025-07-24,New,0,0,739,DEV000485,0.0
C000486,ES,2022-12-16,Returning,17,0,1480,DEV000486,505.56
C000487,US,2025-12-20,New,2,0,428,DEV000487,288.05
C000488,NL,2023-06-17,Occasional,6,0,1604,DEV000488,790.77
C000489,ES,2022-11-29,Occasional,2,0,1584,DEV000489,298.13
C000490,FR,2024-10-22,Returning,15,0,645,DEV000490,2091.58
C000491,IE,2019-09-25,Returning,19,0,2704,DEV000491,2481.33
C000492,AU,2025-05-08,Occasional,4,0,862,DEV000492,466.96
C000493,IE,2025-11-10,New,1,0,654,DEV000493,60.95
C000494,AU,2022-02-05,Occasional,2,0,1987,DEV000494,327.33
C000495,ES,2025-04-25,New,2,0,675,DEV000495,72.74
C000496,ES,2019-08-28,Returning,24,0,2540,DEV000496,3454.15
C000497,IT,2019-01-22,Returning,22,0,2799,DEV000497,936.41
C000498,DE,2025-01-11,New,0,0,425,DEV000498,0.0
C000499,ES,2024-04-08,Occasional,6,0,1220,DEV000499,830.55
C000500,NL,2023-01-19,Occasional,2,0,1126,DEV000500,185.57
C000501,US,2022-06-24,Occasional,4,0,1943,DEV000501,382.08
C000502,ES,2024-06-14,Occasional,4,0,965,DEV000502,481.49
C000503,DE,2025-02-23,Occasional,4,0,433,DEV000503,534.83
C000504,FR,2022-07-18,Returning,8,0,1667,DEV000504,1284.78
C000505,ES,2025-05-03,New,1,0,708,DEV000505,29.87
C000506,GB,2025-02-18,Occasional,2,0,904,DEV000506,279.64
C000507,CA,2021-01-30,Loyal,34,0,2147,DEV000507,3701.79
C000508,CA,2023-10-04,Occasional,4,0,1311,DEV000508,553.98
C000509,IE,2025-06-03,New,1,0,461,DEV000509,57.47
C000510,IE,2025-08-12,New,1,0,433,DEV000510,79.0
C000511,CA,2021-05-07,Returning,13,0,2046,DEV000511,1424.14
C000512,FR,2025-05-08,New,0,0,555,DEV000512,0.0
C000513,US,2025-07-30,Occasional,1,0,846,DEV000513,62.8
C000514,DE,2023-05-30,Occasional,3,0,1259,DEV000514,121.64
C000515,US,2025-02-07,New,2,0,331,DEV000515,141.47
C000516,IT,2025-05-21,New,2,0,662,DEV000516,109.63
C000517,NL,2025-06-01,New,1,0,256,DEV000517,141.32
C000518,IE,2019-11-14,Loyal,41,0,2460,DEV000518,5000.54
C000519,ES,2024-01-27,Occasional,3,0,820,DEV000519,199.86
C000520,ES,2023-03-30,Occasional,6,0,1604,DEV000520,217.68
C000521,DE,2025-08-23,New,1,0,590,DEV000521,92.92
C000522,ES,2023-03-16,Returning,8,0,1201,DEV000522,304.71
C000523,IT,2025-12-16,New,1,0,244,DEV000523,150.64
C000524,IT,2024-02-06,Occasional,5,0,963,DEV000524,639.11
C000525,DE,2023-05-24,Occasional,4,0,965,DEV000525,129.4
C000526,CA,2025-05-25,New,1,0,260,DEV000526,71.72
C000527,NL,2025-03-01,New,1,0,652,DEV000527,58.93
C000528,AU,2025-10-31,New,2,0,541,DEV000528,122.85
C000529,GB,2025-07-30,New,2,0,439,DEV000529,306.76
C000530,CA,2025-04-25,New,2,0,684,DEV000530,67.48
C000531,DE,2025-11-03,New,1,0,142,DEV000531,135.42
C000532,GB,2025-07-22,Occasional,2,0,780,DEV000532,53.59
C000533,US,2022-07-26,Occasional,1,0,1633,DEV000533,41.02
C000534,IE,2023-09-27,Returning,14,0,1543,DEV000534,727.63
C000535,ES,2022-06-17,Occasional,3,0,1487,DEV000535,344.51
C000536,ES,2025-12-05,New,0,0,145,DEV000536,0.0
C000537,DE,2023-12-17,Returning,8,0,1102,DEV000537,804.02
C000538,NL,2024-08-08,Occasional,4,0,1186,DEV000538,486.92
C000539,IE,2024-02-15,Returning,11,0,843,DEV000539,556.05
C000540,DE,2025-09-28,New,1,0,473,DEV000540,46.56
C000541,DE,2024-07-27,Occasional,6,0,877,DEV000541,576.63
C000542,FR,2025-01-16,Occasional,2,0,879,DEV000542,89.97
C000543,DE,2023-05-15,Occasional,6,0,1250,DEV000543,785.5
C000544,NL,2025-10-18,New,0,0,719,DEV000544,0.0
C000545,IT,2025-11-02,New,1,0,349,DEV000545,23.0
C000546,IT,2024-01-11,Occasional,6,0,1135,DEV000546,249.75
C000547,DE,2023-07-26,Returning,21,0,1354,DEV000547,2310.36
C000548,NL,2025-07-22,Occasional,2,0,166,DEV000548,67.21
C000549,ES,2025-08-18,New,2,0,657,DEV000549,82.66
C000550,DE,2024-11-02,Returning,5,0,879,DEV000550,603.91
C000551,IE,2020-06-21,Returning,20,0,2410,DEV000551,1971.12
C000552,GB,2025-06-10,New,0,0,831,DEV000552,0.0
C000553,DE,2019-04-12,Loyal,95,0,2505,DEV000553,8551.76
C000554,CA,2024-07-20,Returning,11,0,967,DEV000554,534.59
C000555,US,2024-10-21,Returning,23,1,651,DEV000555,2337.2
C000556,GB,2017-11-03,Loyal,61,0,3101,DEV000556,1970.85
C000557,DE,2025-10-15,New,2,0,136,DEV000557,93.39
C000558,AU,2023-08-27,Occasional,4,0,913,DEV000558,87.68
C000559,US,2022-07-12,Returning,13,0,1667,DEV000559,255.04
C000560,AU,2023-05-25,Occasional,1,0,1619,DEV000560,81.68
C000561,AU,2023-05-13,Occasional,6,0,1233,DEV000561,449.39
C000562,FR,2025-09-30,New,1,0,459,DEV000562,62.94
C000563,CA,2019-11-07,Returning,5,0,2382,DEV000563,163.43
C000564,ES,2023-03-29,Returning,15,0,1158,DEV000564,1667.48
C000565,IE,2025-12-14,New,1,0,624,DEV000565,95.07
C000566,IE,2025-03-30,Occasional,4,0,864,DEV000566,354.96
C000567,IT,2025-09-29,New,2,0,657,DEV000567,320.43
C000568,NL,2023-03-01,Occasional,6,0,1540,DEV000568,509.07
C000569,CA,2024-12-16,Returning,20,0,725,DEV000569,906.0
C000570,NL,2019-05-30,Returning,24,0,3020,DEV000570,2338.27
C000571,GB,2023-04-30,Occasional,2,0,1039,DEV000571,70.31
C000572,CA,2025-11-17,New,2,0,590,DEV000572,259.52
C000573,DE,2020-12-08,Returning,17,0,2257,DEV000573,2798.77
C000574,IE,2022-01-26,Occasional,6,0,1938,DEV000574,141.06
C000575,IE,2024-04-12,Returning,7,0,1189,DEV000575,750.66
C000576,US,2025-06-05,Occasional,6,0,283,DEV000576,472.98
C000577,FR,2025-04-25,New,0,0,519,DEV000577,0.0
C000578,IE,2025-02-15,Occasional,5,0,392,DEV000578,250.17
C000579,ES,2025-01-14,New,2,0,496,DEV000579,186.21
C000580,AU,2025-05-22,New,0,0,572,DEV000580,0.0
C000581,DE,2024-03-12,Occasional,5,0,1276,DEV000581,288.78
C000582,CA,2019-04-11,Loyal,91,0,3023,DEV000582,12558.28
C000583,NL,2022-12-08,Returning,6,0,1542,DEV000583,493.39
C000584,IT,2025-12-27,New,1,0,565,DEV000584,81.48
C000585,US,2022-11-14,Returning,9,0,1157,DEV000585,747.97
C000586,AU,2022-08-10,Returning,11,0,1638,DEV000586,1342.68
C000587,GB,2024-09-20,Returning,11,0,719,DEV000587,1594.74
C000588,AU,2022-10-11,Occasional,6,0,1533,DEV000588,789.95
C000589,AU,2020-02-14,Returning,16,0,2306,DEV000589,856.59
C000590,GB,2024-05-28,Returning,8,0,640,DEV000590,1380.45
C000591,DE,2023-04-18,Occasional,2,0,1349,DEV000591,195.63
C000592,GB,2018-07-03,Loyal,79,0,3120,DEV000592,7695.45
C000593,US,2023-03-06,Occasional,6,0,1707,DEV000593,126.96
C000594,GB,2025-07-01,New,1,0,643,DEV000594,153.38
C000595,DE,2023-06-30,Occasional,2,0,951,DEV000595,79.42
C000596,GB,2025-07-19,New,2,0,883,DEV000596,43.48
C000597,US,2024-07-05,Returning,15,0,1264,DEV000597,1231.47
C000598,GB,2025-07-24,New,2,0,667,DEV000598,252.56
C000599,CA,2025-08-21,Occasional,1,0,534,DEV000599,43.88
C000600,IT,2022-01-30,Occasional,3,0,1701,DEV000600,451.28
C000601,NL,2025-07-29,Occasional,2,0,413,DEV000601,260.74
C000602,CA,2025-08-20,New,2,0,388,DEV000602,55.88
C000603,FR,2025-10-06,New,1,0,270,DEV000603,45.65
C000604,ES,2025-06-02,New,1,0,345,DEV000604,64.04
C000605,ES,2025-02-06,Occasional,5,0,342,DEV000605,560.62
C000606,IE,2025-09-15,New,2,0,731,DEV000606,317.65
C000607,ES,2024-08-17,Occasional,2,0,1110,DEV000607,286.55
C000608,FR,2023-12-09,Occasional,3,1,1330,DEV000608,397.74
C000609,ES,2025-06-27,New,2,0,868,DEV000609,237.77
C000610,IE,2022-10-14,Returning,10,1,1385,DEV000610,1060.77
C000611,AU,2024-07-20,Occasional,2,0,958,DEV000611,114.03
C000612,DE,2021-08-30,Returning,12,0,1642,DEV000612,612.39
C000613,FR,2023-07-10,Returning,16,2,1340,DEV000613,698.86
C000614,GB,2025-12-03,New,2,0,286,DEV000614,95.75
C000615,DE,2022-01-13,Returning,15,0,2117,DEV000615,479.74
C000616,IE,2025-05-25,Occasional,2,0,639,DEV000616,231.36
C000617,IE,2022-05-26,Returning,7,0,1707,DEV000617,451.62
C000618,FR,2025-07-20,New,2,0,170,DEV000618,230.98
C000619,CA,2020-08-13,Returning,13,0,2003,DEV000619,1515.93
C000620,IT,2022-08-14,Returning,10,0,1801,DEV000620,820.51
C000621,AU,2025-10-09,New,0,0,752,DEV000621,0.0
C000622,ES,2023-01-02,Occasional,2,0,1185,DEV000622,301.72
C000623,GB,2023-01-03,Returning,21,0,1323,DEV000623,3281.32
C000624,GB,2023-04-26,Occasional,2,0,1120,DEV000624,51.19
C000625,GB,2025-09-23,New,2,0,594,DEV000625,144.76
C000626,FR,2025-08-09,New,0,0,643,DEV000626,0.0
C000627,AU,2023-10-28,Occasional,4,0,1190,DEV000627,502.86
C000628,AU,2018-09-25,Loyal,68,0,2981,DEV000628,7363.87
C000629,DE,2023-05-10,Returning,9,0,1063,DEV000629,1118.5
C000630,CA,2025-07-08,New,1,0,585,DEV000630,122.84
C000631,ES,2022-03-13,Returning,19,0,1811,DEV000631,1127.04
C000632,DE,2022-11-23,Occasional,4,0,1679,DEV000632,241.12
C000633,ES,2019-07-01,Loyal,38,0,2490,DEV000633,5277.97
C000634,FR,2025-05-30,New,0,0,734,DEV000634,0.0
C000635,GB,2023-01-24,Returning,13,0,1701,DEV000635,1284.03
C000636,US,2023-01-06,Occasional,4,0,1267,DEV000636,442.84
C000637,CA,2025-09-22,New,0,0,757,DEV000637,0.0
C000638,AU,2025-04-05,New,0,0,693,DEV000638,0.0
C000639,ES,2022-06-29,Occasional,3,0,1371,DEV000639,150.05
C000640,CA,2020-07-19,Returning,8,0,2034,DEV000640,1087.49
C000641,ES,2025-03-27,New,1,0,898,DEV000641,40.78
C000642,CA,2023-05-24,Occasional,1,0,1395,DEV000642,72.06
C000643,IE,2025-03-29,New,0,0,502,DEV000643,0.0
C000644,US,2021-08-26,Returning,12,0,1692,DEV000644,1467.93
C000645,FR,2019-08-17,Loyal,60,0,2661,DEV000645,8614.54
C000646,NL,2025-09-04,Occasional,3,0,394,DEV000646,78.71
C000647,FR,2025-06-01,New,0,0,943,DEV000647,0.0
C000648,CA,2023-10-02,Occasional,2,0,1385,DEV000648,140.55
C000649,ES,2025-04-28,Occasional,3,0,530,DEV000649,343.15
C000650,GB,2024-07-14,Occasional,2,0,1241,DEV000650,245.56
C000651,IE,2025-10-23,New,2,0,129,DEV000651,294.81
C000652,FR,2020-05-27,Returning,22,0,2494,DEV000652,2670.85
C000653,NL,2024-10-23,Occasional,4,0,690,DEV000653,462.85
C000654,NL,2022-03-11,Occasional,6,0,1658,DEV000654,180.96
C000655,US,2021-07-12,Loyal,97,0,1764,DEV000655,11137.11
C000656,DE,2023-05-10,Loyal,95,0,1455,DEV000656,15090.98
C000657,CA,2025-02-04,Occasional,4,0,944,DEV000657,343.02
C000658,FR,2025-01-21,New,2,0,729,DEV000658,186.62
C000659,IT,2019-09-25,Loyal,35,0,2949,DEV000659,2486.94
C000660,IE,2020-07-10,Returning,6,0,2429,DEV000660,498.62
C000661,ES,2025-07-09,New,1,0,330,DEV000661,76.01
C000662,US,2024-05-14,Returning,15,0,846,DEV000662,2075.73
C000663,IT,2022-08-10,Occasional,4,0,1707,DEV000663,304.84
C000664,IE,2025-07-10,New,1,0,725,DEV000664,62.71
C000665,CA,2019-07-20,Loyal,74,0,3086,DEV000665,8430.46
C000666,ES,2021-10-20,Loyal,63,0,2044,DEV000666,3691.89
C000667,US,2023-11-16,Loyal,64,0,1150,DEV000667,2465.11
C000668,US,2020-06-21,Loyal,23,0,2029,DEV000668,2360.71
C000669,ES,2025-06-17,New,2,0,773,DEV000669,282.14
C000670,NL,2025-03-20,Occasional,3,0,1000,DEV000670,294.49
C000671,CA,2023-03-19,Occasional,4,0,1358,DEV000671,594.38
C000672,NL,2025-11-27,New,2,0,502,DEV000672,67.87
C000673,NL,2022-03-06,Loyal,92,0,1943,DEV000673,11792.7
C000674,DE,2025-12-16,New,0,0,553,DEV000674,0.0
C000675,US,2022-08-10,Returning,10,0,1844,DEV000675,696.3
C000676,AU,2023-04-21,Loyal,96,0,1629,DEV000676,13103.32
C000677,DE,2024-04-12,Occasional,4,0,765,DEV000677,469.89
C000678,US,2023-03-18,Occasional,6,0,1497,DEV000678,212.47
C000679,CA,2022-11-11,Occasional,6,0,1258,DEV000679,694.46
C000680,IT,2023-11-05,Occasional,2,0,948,DEV000680,216.75
C000681,FR,2025-01-25,Occasional,2,0,462,DEV000681,155.98
C000682,FR,2023-05-14,Occasional,6,0,992,DEV000682,459.18
C000683,CA,2021-03-19,Returning,19,0,2417,DEV000683,2306.13
C000684,AU,2022-09-14,Loyal,43,0,1245,DEV000684,3868.89
C000685,AU,2024-12-16,Returning,14,0,855,DEV000685,370.01
C000686,IE,2022-09-25,Returning,19,0,1340,DEV000686,1346.76
C000687,CA,2024-05-31,Occasional,3,0,1188,DEV000687,57.64
C000688,DE,2021-03-16,Returning,14,0,1825,DEV000688,1660.33
C000689,IE,2025-12-21,New,2,0,619,DEV000689,239.53
C000690,CA,2024-11-11,Occasional,4,0,728,DEV000690,224.43
C000691,NL,2025-08-26,New,0,0,556,DEV000691,0.0
C000692,DE,2025-02-04,Occasional,6,0,998,DEV000692,899.36
C000693,ES,2019-09-23,Returning,12,1,2798,DEV000693,215.3
C000694,IT,2025-04-23,New,0,0,660,DEV000694,0.0
C000695,IT,2023-08-18,Occasional,1,0,1212,DEV000695,108.74
C000696,NL,2024-08-23,Occasional,5,0,711,DEV000696,452.08
C000697,IT,2024-07-31,Occasional,4,0,1015,DEV000697,120.77
C000698,IE,2022-04-19,Occasional,4,0,1520,DEV000698,121.18
C000699,US,2019-03-15,Returning,23,0,2594,DEV000699,794.4
C000700,GB,2025-02-11,Occasional,2,0,613,DEV000700,181.4
C000701,CA,2022-12-07,Occasional,2,0,1313,DEV000701,96.4
C000702,US,2018-06-01,Loyal,29,0,2888,DEV000702,2767.04
C000703,US,2023-03-06,Occasional,5,0,1562,DEV000703,455.86
C000704,DE,2019-01-04,Returning,7,0,3032,DEV000704,283.49
C000705,US,2020-08-15,Returning,9,0,2335,DEV000705,1495.04
C000706,AU,2020-08-09,Returning,17,0,2321,DEV000706,1961.33
C000707,CA,2024-08-04,Occasional,3,0,620,DEV000707,356.88
C000708,US,2025-03-25,Occasional,4,0,305,DEV000708,469.37
C000709,CA,2023-02-19,Loyal,58,0,1768,DEV000709,1659.78
C000710,GB,2025-10-08,New,1,0,97,DEV000710,33.13
C000711,AU,2017-01-07,Loyal,78,0,3744,DEV000711,6708.11
C000712,ES,2022-03-19,Loyal,22,0,1853,DEV000712,902.44
C000713,IT,2021-08-14,Loyal,31,0,1610,DEV000713,5135.42
C000714,IT,2025-05-07,New,0,0,551,DEV000714,0.0
C000715,US,2020-11-25,Returning,9,0,2251,DEV000715,1325.17
C000716,CA,2025-01-06,New,2,0,841,DEV000716,49.26
C000717,CA,2024-02-12,Returning,18,0,818,DEV000717,2265.19
C000718,DE,2024-05-09,Occasional,2,0,929,DEV000718,264.06
C000719,IE,2023-04-06,Returning,7,0,1183,DEV000719,919.69
C000720,GB,2025-06-22,New,0,0,641,DEV000720,0.0
C000721,CA,2025-05-21,New,1,0,254,DEV000721,126.09
C000722,IE,2025-06-20,New,1,0,909,DEV000722,116.18
C000723,ES,2025-07-06,New,0,0,768,DEV000723,0.0
C000724,ES,2019-02-10,Loyal,76,0,2892,DEV000724,8777.98
C000725,CA,2025-12-10,New,2,0,377,DEV000725,217.07
C000726,FR,2024-02-27,Occasional,4,0,1144,DEV000726,221.38
C000727,AU,2018-10-07,Loyal,39,0,3172,DEV000727,3409.3
C000728,US,2025-10-19,New,2,0,86,DEV000728,73.37
C000729,ES,2023-09-24,Returning,8,0,1455,DEV000729,386.62
C000730,GB,2025-02-22,New,2,0,1030,DEV000730,145.74
C000731,NL,2023-06-18,Returning,6,0,1439,DEV000731,497.68
C000732,FR,2025-10-09,New,1,0,346,DEV000732,69.85
C000733,US,2022-02-10,Returning,7,0,1889,DEV000733,671.02
C000734,IT,2025-08-09,New,0,0,399,DEV000734,0.0
C000735,CA,2017-02-19,Loyal,75,0,3359,DEV000735,1623.14
C000736,ES,2025-05-12,New,1,0,840,DEV000736,158.7
C000737,US,2024-04-29,Occasional,3,0,1097,DEV000737,113.96
C000738,ES,2025-06-07,New,1,0,352,DEV000738,64.53
C000739,CA,2025-02-14,New,1,0,677,DEV000739,71.51
C000740,IT,2020-02-22,Loyal,68,0,2255,DEV000740,8771.77
C000741,FR,2021-03-13,Returning,18,0,2186,DEV000741,2347.9
C000742,CA,2025-04-30,New,2,0,656,DEV000742,82.35
C000743,CA,2020-08-28,Loyal,53,0,2658,DEV000743,6823.97
C000744,NL,2023-08-27,Occasional,4,0,1066,DEV000744,289.91
C000745,DE,2025-08-23,New,1,0,311,DEV000745,68.68
C000746,IE,2019-09-11,Returning,18,0,2852,DEV000746,2077.38
C000747,CA,2025-03-18,New,2,0,886,DEV000747,122.75
C000748,GB,2025-04-07,Occasional,2,0,386,DEV000748,189.66
C000749,GB,2020-01-30,Returning,5,0,2526,DEV000749,502.7
C000750,IE,2019-08-26,Returning,6,0,2532,DEV000750,235.61
C000751,GB,2023-09-23,Occasional,1,0,1440,DEV000751,47.57
C000752,CA,2025-05-08,New,1,0,850,DEV000752,24.38
C000753,AU,2025-09-07,New,1,0,285,DEV000753,123.59
C000754,US,2024-02-18,Returning,6,0,766,DEV000754,373.6
C000755,US,2023-05-24,Returning,12,0,1482,DEV000755,1040.95
C000756,US,2025-11-21,New,0,0,757,DEV000756,0.0
C000757,GB,2022-07-17,Occasional,5,0,1708,DEV000757,586.39
C000758,ES,2024-10-21,Occasional,1,0,957,DEV000758,150.55
C000759,NL,2024-05-03,Returning,21,0,1158,DEV000759,896.71
C000760,CA,2025-09-29,New,0,0,123,DEV000760,0.0
C000761,NL,2024-03-10,Returning,13,0,945,DEV000761,1452.16
C000762,CA,2022-12-29,Occasional,5,0,1357,DEV000762,520.82
C000763,FR,2024-10-03,Occasional,3,0,464,DEV000763,105.75
C000764,CA,2025-10-17,New,0,0,568,DEV000764,0.0
C000765,AU,2025-04-17,New,0,0,913,DEV000765,0.0
C000766,US,2025-09-06,New,1,0,542,DEV000766,115.25
C000767,ES,2022-10-24,Occasional,1,0,1420,DEV000767,144.97
C000768,FR,2022-01-28,Returning,18,0,1703,DEV000768,1493.4
C000769,CA,2024-07-31,Returning,17,0,638,DEV000769,620.73
C000770,DE,2021-01-03,Returning,24,0,2006,DEV000770,3996.58
C000771,US,2025-11-23,New,1,0,422,DEV000771,109.28
C000772,IT,2025-04-01,Occasional,3,0,824,DEV000772,233.22
C000773,AU,2025-03-20,New,2,0,985,DEV000773,55.67
C000774,FR,2025-12-14,New,1,0,473,DEV000774,57.79
C000775,GB,2025-02-05,New,0,0,999,DEV000775,0.0
C000776,NL,2022-01-02,Returning,16,0,1566,DEV000776,902.09
C000777,CA,2025-05-27,Occasional,6,0,685,DEV000777,158.48
C000778,IE,2020-11-11,Returning,8,0,1913,DEV000778,471.1
C000779,ES,2025-06-09,Occasional,4,0,865,DEV000779,542.28
C000780,FR,2025-03-17,New,0,1,912,DEV000780,0.0
C000781,CA,2020-02-27,Returning,20,0,2839,DEV000781,2298.99
C000782,NL,2025-09-24,Occasional,6,0,684,DEV000782,736.32
C000783,NL,2023-02-21,Occasional,5,0,1482,DEV000783,142.43
C000784,GB,2023-06-19,Returning,8,0,1333,DEV000784,342.05
C000785,AU,2022-10-23,Occasional,5,0,1698,DEV000785,633.84
C000786,FR,2025-10-26,New,2,0,787,DEV000786,128.5
C000787,FR,2025-05-17,New,1,0,621,DEV000787,134.36
C000788,AU,2020-12-17,Returning,15,0,2460,DEV000788,1216.02
C000789,AU,2024-02-15,Occasional,3,0,1375,DEV000789,250.17
C000790,DE,2025-04-18,New,0,0,510,DEV000790,0.0
C000791,US,2022-11-17,Occasional,1,0,1210,DEV000791,109.36
C000792,DE,2022-10-23,Returning,18,0,1658,DEV000792,1428.37
C000793,ES,2021-11-11,Loyal,70,1,2152,DEV000793,11079.86
C000794,IE,2025-02-14,New,0,0,756,DEV000794,0.0
C000795,CA,2022-08-10,Occasional,3,0,1844,DEV000795,519.61
C000796,GB,2020-07-27,Loyal,59,0,1996,DEV000796,9416.81
C000797,DE,2023-08-06,Occasional,1,0,1174,DEV000797,112.5
C000798,FR,2023-03-25,Returning,7,0,1732,DEV000798,254.76
C000799,FR,2020-03-06,Returning,22,0,2483,DEV000799,3126.2
C000800,FR,2022-09-27,Occasional,2,0,1873,DEV000800,87.59
C000801,NL,2022-09-06,Occasional,2,0,1448,DEV000801,219.57
C000802,NL,2019-12-20,Returning,20,0,2435,DEV000802,3035.0
C000803,ES,2018-07-01,Loyal,88,0,2924,DEV000803,10686.22
